index,NAME,RA,DEC,LAMBDA,Z_SPEC,pix
963,RMJ144742.3+023924.8,221.92622893901054,2.6568762507650736,120.33545,0.48624954,13
964,RMJ015432.2-021411.3,28.634123149728488,-2.2364806054942967,90.92386,0.332604,36
965,RMJ120753.7+145559.5,181.9736883514497,14.933189762937213,32.939705,0.25273228,11
966,RMJ105820.4-021039.8,164.58493113614668,-2.1777159665266885,63.510674,0.3606029000000001,9
967,RMJ155257.3+273947.9,238.23868596240482,27.663305650558662,35.71611,0.08281301,3
968,RMJ081831.2+232943.9,124.63014313083849,23.49551847818623,85.27951999999998,0.45049986,10
969,RMJ171908.7+304407.4,259.78610322169857,30.73539164114047,48.97268,0.2798546,0
970,RMJ083649.7+312147.5,129.20718347350652,31.363189163945307,60.71901,0.3595719,10
971,RMJ235734.6-110656.4,359.3940515239111,-11.115653287369847,71.27545,0.40710348,32
972,RMJ215856.3+175555.5,329.73453711010933,17.932070020900102,51.47449500000001,0.2263708,33
973,RMJ143537.5+355757.7,218.90623110054284,35.96602659691163,52.145714,0.3699898,3
974,RMJ104038.5+153821.1,160.1603982854059,15.639194832860664,69.58215,0.37068462,11
975,RMJ134032.1-003738.1,205.13371491441018,-0.6272434340770047,60.59697,0.35322872,15
976,RMJ080523.6+220041.7,121.34822948616542,22.011580459785414,60.44442,0.3566865,10
977,RMJ225821.2+082752.5,344.58834372163443,8.464584531540883,77.71305,0.40154612,33
978,RMJ002803.3+055408.7,7.013678187140727,5.9024183214798605,36.72294,0.25991815,38
979,RMJ115200.2+331342.1,178.00081393004558,33.22836448196994,55.01365,0.35728994,11
980,RMJ154219.7+434528.4,235.58191917668063,43.75788833750828,53.82376,0.26421174,1
981,RMJ075924.2+281254.6,119.85082273567093,28.215175476655087,44.167366,0.2505279,27
982,RMJ153346.8+135009.6,233.44488748332515,13.835991769212296,66.5159,0.3492318,2
983,RMJ224326.0-002405.8,340.85841201717886,-0.4016027673226748,68.758385,0.3594354,33
984,RMJ002438.7+000148.9,6.161445962455943,0.030238644984647105,62.885216,0.3738098,36
985,RMJ094136.5+303255.3,145.40218764618828,30.54870222107673,66.74473,0.37429807,10
986,RMJ102744.6+343215.2,156.93593006566817,34.537542277161606,38.095886,0.17466386,10
987,RMJ102515.3-023641.0,156.31385067010942,-2.6113816764774267,139.41942,0.53923917,9
988,RMJ103851.0+141306.0,159.7124857867012,14.218346261888984,67.84309,0.37391183,11
989,RMJ103549.1+492345.0,158.95445285831866,49.395846037609815,57.545975,0.38257352,5
990,RMJ212920.7+072557.0,322.3362603145307,7.4324898230145795,59.39183000000001,0.24082333,33
991,RMJ072807.9+393056.8,112.03305737070382,39.51577086234414,46.714943,0.21615264,27
992,RMJ094946.9+102418.7,147.44522159275334,10.405183867637046,57.927353,0.31725487,11
993,RMJ113929.9+652430.4,174.87444327534092,65.40844338071433,61.954666,0.3817855,7
994,RMJ011655.1+115153.7,19.22970498673084,11.864920317787561,121.83044,0.52681535,36
995,RMJ005621.6+081610.0,14.089999156634974,8.269456364267883,74.875626,0.3951463,36
996,RMJ231449.7+140743.9,348.7068966843984,14.128871996330144,39.331535,0.16643476,38
997,RMJ012927.2+000524.1,22.36320319168065,0.0900310564798469,69.032974,0.39252517,36
998,RMJ123421.2+242714.1,188.58834119224903,24.453907105429355,38.782356,0.22979188,11
999,RMJ095641.7+183547.5,149.17378895131588,18.59654121290011,42.18422,0.16577443,10
1000,RMJ082745.1+344725.6,126.93775574648724,34.79044486842725,37.34839,0.16026817,10
1001,RMJ151710.7+332153.3,229.2944933311964,33.36480163928067,35.92968,0.1115267,3
1002,RMJ221039.7+154839.3,332.6655209972222,15.810929006904852,40.81127,0.17969707,33
1003,RMJ153053.0+253821.8,232.7209826880504,25.639400725101012,81.465775,0.43626404,3
1004,RMJ015431.5-003852.3,28.63116572399311,-0.6478697563262213,72.57213,0.43858778,36
1005,RMJ083922.7+100513.4,129.84463631099044,10.087044332726586,56.17302700000001,0.30978334,8
1006,RMJ150303.1+275458.4,225.76307702000926,27.91621406033585,118.1845,0.51649237,3
1007,RMJ083313.8+341750.9,128.30762671139277,34.29748063622042,74.219666,0.43667418,10
1008,RMJ095419.3+282556.8,148.58021693663548,28.432444275639014,47.90483,0.2065485,10
1009,RMJ011304.7+091843.5,18.269721253714465,9.312069531799636,91.93069,0.4497475,36
1010,RMJ164024.0+184449.2,250.0999120850157,18.746989795839728,51.260925,0.32959533,2
1011,RMJ160646.9+275916.8,241.6952649884694,27.987999262202397,37.363647,0.16963178,3
1012,RMJ023608.8-010023.6,39.03651093320735,-1.006553390883511,48.54554,0.25079292,37
1013,RMJ110747.5+343528.3,166.94772154291803,34.591207294799894,59.40708000000001,0.3840252,11
1014,RMJ103504.9+403105.7,158.77056095658878,40.51825143749488,65.41754,0.3785234000000001,5
1015,RMJ115943.9+254925.5,179.93275818506618,25.823741668715968,57.225624,0.22224477,11
1016,RMJ125811.2+492327.2,194.54651435383323,49.39089256167783,108.87897,0.48044574,7
1017,RMJ115210.4+283048.1,178.04353701208018,28.51335660591389,60.2156,0.34579396,11
1018,RMJ083750.8+064637.6,129.46167632046144,6.777103132495296,42.62661,0.23601161,8
1019,RMJ023314.3+044922.2,38.30964678071115,4.822841364928904,52.77117,0.28650412,37
1020,RMJ120425.8+144322.5,181.107660317191,14.722926107135413,58.461273,0.26979387,11
1021,RMJ112229.0+463907.8,170.62087061914033,46.65215786748974,48.66758,0.31952965,7
1022,RMJ151234.7+162838.0,228.1446830861504,16.47723523815819,44.457207,0.18725687,2
1023,RMJ105702.6+230159.9,164.2606675545683,23.03329368706648,64.30393000000001,0.39460233,11
1024,RMJ122438.2+145435.0,186.15933196885288,14.90971963632253,54.54075,0.35131112,15
1025,RMJ004716.5-023157.0,11.818795467571931,-2.5325121228153966,51.596535,0.29334188,36
1026,RMJ220245.7-083239.7,330.6905731235292,-8.544355783358583,44.182617,0.20986369,33
1027,RMJ140704.4+074914.0,211.76853068679688,7.820552552518931,53.83902,0.31637588,15
1028,RMJ155258.1+154842.1,238.24208243556512,15.811700769966658,64.8226,0.3625636,2
1029,RMJ093937.8+042217.5,144.90752580499782,4.371536688486768,55.4713,0.37501615,9
1030,RMJ081437.2+282701.9,123.6552018796159,28.450516361873266,63.800514,0.35139292,10
1031,RMJ132830.2+143600.6,202.12586480828614,14.600171567950255,49.0337,0.26971313,15
1032,RMJ150133.3+194028.7,225.38867566021113,19.674642555283455,92.312065,0.47107482,3
1033,RMJ130932.8+352939.7,197.38674646644503,35.494352256051826,69.30756,0.4239542000000001,7
1034,RMJ104851.5+353136.4,162.21463857304775,35.5267847177734,64.18189,0.37809107,10
1035,RMJ135010.0+143548.0,207.54165141405213,14.596662189430244,54.31191999999999,0.3276265,15
1036,RMJ093457.2+264310.1,143.73819828266184,26.719461710474768,79.28432,0.42656574,10
1037,RMJ003004.4+000115.7,7.5184158945649555,0.021031515714797,74.08237,0.38848206,36
1038,RMJ113041.3+060054.5,172.67203204744237,6.015126661556562,34.816063,0.1508948,9
1039,RMJ010902.4+151411.9,17.259994302337894,15.236645683076803,59.040962,0.29572737,38
1040,RMJ134603.5+030931.0,206.51472140209484,3.1586111784512685,49.506607,0.23177585,15
1041,RMJ114417.2+165945.8,176.07187084700325,16.996058524262114,88.33051,0.45077026,11
1042,RMJ085506.6+153601.3,133.77769892396765,15.60037062125007,72.06871,0.3202618,10
1043,RMJ165629.3+414044.7,254.12214159075768,41.679078820319255,65.55484,0.41978765,1
1044,RMJ155804.8+134438.5,239.5200643795879,13.74402662043599,61.893646,0.37624088,2
1045,RMJ124947.5+014330.3,192.4480376174569,1.725082402143535,41.2079,0.15825409,15
1046,RMJ140606.5+063758.5,211.52708583387508,6.632930281110616,31.032831,0.11270298,15
1047,RMJ084332.3+413213.7,130.88474171429618,41.53713917150989,48.82013,0.2552609,27
1048,RMJ130505.8+621259.4,196.2741983932957,62.21649108581021,35.16693,0.16947491,7
1049,RMJ003339.2+024321.1,8.413374756807517,2.7225355394652984,98.703896,0.4696378,36
1050,RMJ113538.5+405003.9,173.91038190591632,40.83442865321985,43.14528,0.1829675,7
1051,RMJ125914.2+381415.5,194.80897544502324,38.23762852310807,60.90207,0.4286788,7
1052,RMJ115312.2+414444.5,178.30100795641488,41.74568241506703,53.04576,0.3060926,7
1053,RMJ081646.0+493258.8,124.19151604108536,49.54965931713039,63.95306400000001,0.34655026,5
1054,RMJ155303.8+021034.4,238.26597682622082,2.1762144707542506,44.213127,0.21106309,2
1055,RMJ110157.7+223937.0,165.49027454385725,22.660281114903736,50.482925,0.22728735,11
1056,RMJ213109.0+075843.0,322.787318313037,7.978613756521683,47.27938,0.21301739,33
1057,RMJ075823.3+175717.0,119.59725724386084,17.95472831827898,56.356087,0.31213868,10
1058,RMJ135301.4+203832.9,208.25584198048008,20.642480864288114,46.989532,0.30170372,3
1059,RMJ144519.0+055522.3,221.32895913160684,5.9228670306298925,39.377304,0.20492287,2
1060,RMJ092659.6+542236.2,141.7483742284567,54.376714527207156,31.444715,0.12454664,5
1061,RMJ130537.8+674819.6,196.40730691572955,67.80544309496413,41.74182,0.22873719,6
1062,RMJ104639.1+531653.5,161.66276757191338,53.28154043378154,60.90207,0.34334764,5
1063,RMJ163355.8+430528.2,248.48232805705032,43.09116692945238,49.476097,0.27023923,1
1064,RMJ165414.8+274655.5,253.56164513541626,27.78208440575676,44.396187,0.19312683,0
1065,RMJ111122.9+075905.1,167.8453222695567,7.9847393517331255,47.24887,0.25831828,11
1066,RMJ021347.5-065237.3,33.44801126766712,-6.877016227008728,49.689667,0.22241928,37
1067,RMJ153607.6+155258.8,234.03171795240874,15.883009604137506,35.53305,0.14670198,2
1068,RMJ104236.4+173527.3,160.6515947129429,17.59091186631558,71.88565,0.44276908,11
1069,RMJ163636.2+454101.9,249.15085562494042,45.68386063519639,48.5608,0.25667846,1
1070,RMJ013728.0-000933.4,24.366515166011034,-0.15927117850296318,55.25773,0.3468312,36
1071,RMJ140756.3+012107.0,211.984774343424,1.3519390103668711,82.59464,0.45867735,13
1072,RMJ082409.6+192443.9,126.04006088113249,19.412204155748935,37.973846,0.098883905,10
1073,RMJ014918.9-011112.2,27.32871799516203,-1.186712691710669,67.94986999999999,0.42568767,36
1074,RMJ130312.2+083839.8,195.80074887516068,8.644381457101801,58.47653199999999,0.3555615,15
1075,RMJ160628.7+380145.8,241.61964516483468,38.02937942388775,36.82972,0.20084047,1
1076,RMJ115114.1+333438.2,177.8087481555259,33.577283040565746,49.415077,0.2116936,11
1077,RMJ234843.4+050953.0,357.1806581679775,5.16473335857075,74.875626,0.4610949,38
1078,RMJ091722.5+010125.1,139.34382596189886,1.023625990431656,65.53958,0.35887048,8
1079,RMJ100009.7+173516.8,150.04029672550126,17.587986443697407,53.35086,0.29068798,11
1080,RMJ100744.4+200748.1,151.9350202814342,20.13001691623089,44.563995,0.2501166,11
1081,RMJ010702.0-002255.5,16.75853532462955,-0.3820753966962043,44.457207,0.24380006,36
1082,RMJ122451.9+542002.5,186.2162025462721,54.334040670485145,85.2185,0.46312526,7
1083,RMJ132753.0+172146.8,201.97090361812712,17.362997247095993,43.252068,0.20783193,15
1084,RMJ164348.6+171549.5,250.952516585125,17.263743965982016,39.438324,0.16299947,2
1085,RMJ080952.1+203549.6,122.46694153799768,20.59709982557948,43.908028,0.31432903,10
1086,RMJ122848.7+392259.3,187.20298075073555,39.383141164458145,60.24611,0.38057497,7
1087,RMJ144655.6+371020.6,221.73167526370025,37.17239470007127,55.80690799999999,0.359093,3
1088,RMJ095547.2+401733.7,148.94664040856546,40.29268713658402,52.130463,0.3601075,10
1089,RMJ092518.1+104808.3,141.32536860592552,10.802298397922623,61.008858,0.37444076,10
1090,RMJ100552.5+115437.0,151.46890979783822,11.910279676050092,34.160103,0.16566333,11
1091,RMJ115345.0+152122.8,178.43745853571662,15.356338542777396,36.50937,0.11194876,11
1092,RMJ112552.7+064558.7,171.46943692777813,6.766299238900924,60.12407,0.35159752,9
1093,RMJ095239.7+061841.1,148.1652737246664,6.3114264836300995,81.35899,0.4247957000000001,9
1094,RMJ105622.9+271007.9,164.09552491576147,27.16887114891892,44.975876,0.24226497,11
1095,RMJ152113.2+104525.1,230.3049917240539,10.756975331639188,81.66409,0.4454582,2
1096,RMJ155654.3+244009.1,239.2264386825221,24.66918591820869,45.357254,0.17864843,3
1097,RMJ075420.4+125037.4,118.585095249921,12.843723320821764,43.313087,0.18664743,8
1098,RMJ160446.1+523822.2,241.192126636173,52.63951159481345,41.58927,0.21945052,1
1099,RMJ231231.6-083702.4,348.1314747850252,-8.6173295477757,40.155304,0.2146651,32
1100,RMJ114915.0+481105.2,177.3126347102422,48.18477981775842,57.45444499999999,0.28302974,7
1101,RMJ100027.1+044332.9,150.11303994524945,4.725800909723623,54.35769000000001,0.35161725,9
1102,RMJ231231.6+044016.7,348.13151990187737,4.671300571025252,31.002321,0.31907246,33
1103,RMJ153421.3+133058.8,233.58895673116345,13.516323248127026,56.935776,0.34875083,2
1104,RMJ223519.4+041049.8,338.83068689520934,4.1805113452104985,54.83059,0.2950998,33
1105,RMJ150503.4+362400.5,226.2639661870459,36.40013206109568,63.464905,0.3324208,3
1106,RMJ085034.9+535833.5,132.6452348454054,53.97596706798379,46.470863,0.24998029,5
1107,RMJ100823.3+613619.1,152.09709783078233,61.60531667212624,61.14615,0.39054707,5
1108,RMJ095507.3+093515.9,148.78048274826745,9.587763871155627,33.641434000000004,0.14633220000000002,11
1109,RMJ114833.2+233225.9,177.13813878145572,23.54051955519713,34.083824,0.17605327,11
1110,RMJ093847.7+533759.3,144.69889038167804,53.6331339355464,39.941734,0.20278761,5
1111,RMJ004315.4+083245.7,10.814155044130587,8.546031718449406,64.67005,0.32852122,38
1112,RMJ111813.6+271223.3,169.55658794718838,27.20647808947412,53.44239,0.29250836,11
1113,RMJ162706.2+465907.8,246.7759741150721,46.985510242256574,53.122032,0.27367163,1
1114,RMJ132842.2+172619.1,202.1760001504071,17.43862566191186,35.8534,0.19608784,15
1115,RMJ125334.1+505414.5,193.3921731693101,50.90403325777206,32.817665000000005,0.12220886,7
1116,RMJ141417.6+242020.6,213.5731575040543,24.339048641807018,49.613388,0.28483722,3
1117,RMJ120050.6-012755.6,180.21081579391992,-1.4654404201177833,46.88275,0.26692075,14
1118,RMJ115038.0+465931.9,177.65852176756488,46.99219676582375,39.056946,0.23762444,7
1119,RMJ023104.1-071609.6,37.767055316004154,-7.269322721997957,43.63344,0.18726167,37
1120,RMJ143631.6-025904.7,219.13164723759812,-2.9846460817540894,47.55397,0.23417398,13
1121,RMJ122022.4-024027.6,185.09341288881302,-2.674342338471099,90.573,0.43570575,14
1122,RMJ101424.1+501820.4,153.6002745983134,50.30565911779789,55.028908,0.38166663,5
1123,RMJ112322.1+271349.2,170.84203673884485,27.23033536634788,37.577217,0.17164417,11
1124,RMJ152026.8+285310.9,230.11169765904685,28.88635157072909,32.878685,0.12717117,3
1125,RMJ121402.3+243438.6,183.50949522347213,24.57739919933672,50.955826,0.31543157,11
1126,RMJ004249.9+001255.3,10.70772598611228,0.2153549612413568,53.091522,0.26910120000000004,36
1127,RMJ120623.8+102928.4,181.5992248787899,10.491221350815547,46.348824,0.28674132,11
1128,RMJ095343.3+402655.8,148.43044460454266,40.44883021588577,55.456047,0.38011464,10
1129,RMJ142107.1+360302.8,215.27970886509502,36.05077900129336,40.353622,0.17061366,3
1130,RMJ021349.4+062530.6,33.45572291495114,6.425171748575883,65.82943,0.3557505,37
1131,RMJ121731.5+002349.8,184.3812729755233,0.3971782031078335,62.12246700000001,0.37430215,15
1132,RMJ120036.1+241040.1,180.15058072880245,24.17779611617252,97.30044,0.51937604,11
1133,RMJ102746.4+112202.7,156.94337155261272,11.367421108188324,52.89321,0.24013646,11
1134,RMJ084005.8+215315.5,130.02433429988778,21.88764371858564,69.810974,0.41966328,10
1135,RMJ084941.5+054114.2,132.42277066256486,5.687270467875714,44.441956,0.22465311,8
1136,RMJ170631.6+282555.1,256.63170870884306,28.431983035682524,92.479866,0.43049482,0
1137,RMJ101029.8+371006.8,152.62400368312106,37.168551922736405,50.116806,0.26589724,10
1138,RMJ085146.2+371415.6,132.94232505936827,37.23767546533311,35.121162,0.1718657,10
1139,RMJ213456.7-015525.1,323.73620489278863,-1.9236468825415438,51.962654,0.35698667,33
1140,RMJ124322.6+085945.5,190.84399258798328,8.995968300914411,34.83132,0.16322467,15
1141,RMJ130728.9+072715.0,196.87059386392102,7.454171805163808,57.48495500000001,0.35576966,15
1142,RMJ100850.2+135539.9,152.2093200347084,13.927753086659234,48.57605,0.2035423,11
1143,RMJ095609.0+171447.5,149.03761099867506,17.246520861956267,57.164604,0.33259204,10
1144,RMJ101204.8+393536.3,153.02001074697358,39.5934100461986,126.1476,0.52186394,10
1145,RMJ025632.1+033345.3,44.13383104184845,3.5625837342243307,58.674843,0.32052872,37
1146,RMJ121114.1+060833.9,182.80867895497045,6.142743396365284,31.048086,0.13842165,15
1147,RMJ135414.2+283418.1,208.5590769405013,28.571698020621554,40.9028,0.1813218,3
1148,RMJ020945.9+045254.8,32.44123701516992,4.881899373298482,36.02121,0.15258086,37
1149,RMJ021056.7+011045.1,32.7362515224184,1.1791931948981265,51.001595,0.29161888,37
1150,RMJ133227.1-030440.1,203.11272114780758,-3.0778053853067644,37.241608,0.1767994,15
1151,RMJ163023.6+350747.2,247.5981594759317,35.12978165570221,36.41784000000001,0.18878394,1
1152,RMJ020635.2+052400.7,31.64671591492413,5.400196198211385,43.282578,0.29330596,37
1153,RMJ094841.5+195202.2,147.17304062464285,19.86728019913125,42.16896,0.21419619,10
1154,RMJ120339.5+104103.6,180.91468055045704,10.684337839498722,52.023674,0.317396,11
1155,RMJ163310.9+360734.0,248.29532327782653,36.1261234580975,32.832916,0.16476798,1
1156,RMJ144701.8+094935.4,221.7575476110121,9.826494977856397,35.3805,0.20780343,2
1157,RMJ011728.1+144915.6,19.36707916725419,14.820999777902383,108.87897,0.49044466,36
1158,RMJ134444.9+380946.6,206.18708412106807,38.162934909221306,52.664383,0.21212094,3
1159,RMJ123601.1+532340.1,189.00440729272992,53.39448437389322,42.87069,0.27537274,7
1160,RMJ091623.8+525420.8,139.09910608994164,52.90577219917088,38.172157,0.19110455,5
1161,RMJ134542.0+151345.4,206.42492930374226,15.229290065776837,53.152542,0.32900164,15
1162,RMJ095853.7+334549.9,149.72367242609243,33.763855618083184,65.4328,0.3929585,10
1163,RMJ220606.8+054119.8,331.5282681646078,5.688846167182528,46.867493,0.27617624,33
1164,RMJ105230.6+112521.1,163.12763364290532,11.422521855993281,44.136856,0.2182763,11
1165,RMJ145327.6+452216.1,223.36519858394863,45.37112814502993,60.03254,0.38096994,1
1166,RMJ103147.5+272934.3,157.94804872962192,27.49286895845597,48.91166,0.3457882,11
1167,RMJ220111.3+110016.0,330.29698748404024,11.004446130069221,38.995926,0.19366883,33
1168,RMJ024534.0+032435.1,41.39151624424324,3.4097515581721667,33.031234999999995,0.14038542,37
1169,RMJ122705.6+041652.9,186.77336671957096,4.281347419209961,50.040527,0.30507475,15
1170,RMJ225833.7+043152.5,344.64056478623445,4.531243391862678,146.29942,0.57048905,33
1171,RMJ135229.8+605042.5,208.12403590716286,60.84513784805311,73.28911,0.40889016,6
1172,RMJ015307.0+182549.8,28.27910248810445,18.430494380505873,45.418274,0.22507538,37
1173,RMJ141356.1+261543.7,213.48355170584728,26.26213004892377,63.12929499999999,0.38523215,3
1174,RMJ135424.7+521222.8,208.60281552739065,52.206342975988356,34.80081,0.1433429,6
1175,RMJ150317.3+290206.2,225.82200831691483,29.035051496197106,59.40708000000001,0.36373413,3
1176,RMJ114852.7+424243.4,177.21942615447475,42.71206362067068,31.536245,0.17378859,7
