,NAME,RA,DEC,LAMBDA,Z_SPEC
3641,RMJ151229.4+094057.8,228.12265628939457,9.682733798876772,31.093851,0.14360909
3642,RMJ223512.0-010849.9,338.7998440421677,-1.1471982678025379,25.90716,0.08985981
3643,RMJ083035.5+083416.3,127.6480494904109,8.571193586400364,54.876358,0.4141615
3644,RMJ002711.3+260954.3,6.797254972059534,26.165082161528368,35.25846,-1.0
3645,RMJ012932.4+215847.9,22.38499156570066,21.97998504271248,63.922554,-1.0
3646,RMJ090904.8+152216.2,137.2700301835665,15.371173850773177,27.646227,0.18046707
3647,RMJ005148.6+200740.3,12.95257476466918,20.127854025498596,50.299866,-1.0
3648,RMJ115845.0+313037.0,179.68736152851974,31.5102701236341,51.413475,0.42004654
3649,RMJ162042.1+290240.1,245.17522451973542,29.044480948719837,63.785263,0.43247503
3650,RMJ145553.2+015340.3,223.97149005268852,1.894516827363664,25.87665,0.13766555
3651,RMJ025615.6+041029.0,44.064847341732445,4.174729810637049,33.321075,0.17748226
3652,RMJ135910.7+275226.1,209.79463619300031,27.873904238739506,80.138596,0.47947395
3653,RMJ144019.4+191000.2,220.080737164999,19.166709548430546,22.53581,0.115535885
3654,RMJ014347.5-032832.4,25.948041888678148,-3.4756609363033784,37.04329,-1.0
3655,RMJ113144.9+504729.7,172.9372032827235,50.791592556594765,66.6532,-1.0
3656,RMJ161132.9+291151.8,242.88692961675142,29.19771178750002,46.104744,0.34584075
3657,RMJ002212.1+033013.4,5.550531262792958,3.503714404153542,51.489754,0.35802534
3658,RMJ130255.3+575525.4,195.73046168343976,57.92370971445238,41.95539,-1.0
3659,RMJ011113.9+085759.3,17.808082136436724,8.966474567704386,36.28054,-1.0
3660,RMJ132711.6+030117.5,201.7983424011469,3.021524213902876,33.961784,0.21619411
3661,RMJ093955.6+100303.4,144.9817362545698,10.050938631178754,50.132057,0.35525542
3662,RMJ215553.1+055138.6,328.971218600449,5.860725024424664,71.85514,-1.0
3663,RMJ230323.4+125636.3,345.84760026969394,12.943427380133263,42.48932,0.19919528
3664,RMJ005058.1+284618.9,12.74197355388128,28.771905171118313,35.82289,-1.0
3665,RMJ113812.7+222139.5,174.55284747182594,22.360980724178074,26.547869,0.17860042
3666,RMJ021127.9+305811.1,32.86613350124878,30.969742156472698,70.8178,-1.0
3667,RMJ012047.3+232926.1,20.19701659932784,23.490590681711428,32.360016,0.115502
3668,RMJ124926.7+283051.1,192.36128824108044,28.514199489181777,36.55513,0.24034543
3669,RMJ091106.7+071832.1,137.7780514391227,7.308907066060574,96.0953,0.5081744
3670,RMJ010434.5-003106.5,16.14388246869133,-0.5184825156719814,44.792816,0.34530616
3671,RMJ133249.0+374710.8,203.20409656705834,37.78633466602439,51.291435,0.384018
3672,RMJ083542.9+150456.4,128.92891457514537,15.082346831302377,35.41101,0.15400538
3673,RMJ081910.5+043600.5,124.79394204625626,4.600136572598503,43.130028,-1.0
3674,RMJ145328.0+432947.7,223.36648189101993,43.49659606630144,42.41304,0.24721897
3675,RMJ113337.9+054312.5,173.40798906323442,5.7201393004920495,38.965416,0.2641793
3676,RMJ125119.2-012524.8,192.82987088600362,-1.4235508801152421,61.405487,0.35687578
3677,RMJ135027.8-002314.4,207.61585685185253,-0.387325693990729,41.05535,0.35919246
3678,RMJ101830.5+190349.3,154.62728895416632,19.06370134439534,39.972244,0.2519592
3679,RMJ110231.5+513408.6,165.63119764800834,51.56904839100485,59.89524,0.40381294
3680,RMJ011005.8-023230.4,17.52396897145219,-2.541765312740355,56.127266,0.43123692
3681,RMJ100013.4+440925.6,150.05587399292634,44.15711749599046,27.417402,0.15261388
3682,RMJ103415.8+155343.8,158.56590962309053,15.895491394549502,33.961784,0.18531
3683,RMJ163852.1+314450.8,249.71690215568583,31.74745001380716,37.424667,0.29007515
3684,RMJ151852.9+222414.3,229.720506723462,22.40396508076561,50.147316,0.3712753
3685,RMJ101752.0+080712.0,154.466487372485,8.120002784543912,32.421036,0.17894372
3686,RMJ134815.3+322055.7,207.06360306098537,32.34881806228246,24.946096,0.0829275
3687,RMJ020230.8+052809.4,30.628537400829487,5.469265743967592,40.979073,0.23987426
3688,RMJ010515.3+055730.8,16.313674103340475,5.95854390378309,65.4328,-1.0
3689,RMJ144001.3+122043.1,220.00530778059593,12.34529327362727,45.189445,0.30817556
3690,RMJ084804.9+144752.1,132.02045645273333,14.797817741018736,46.82173,0.38253027
3691,RMJ115516.2+291140.7,178.81740014208137,29.19463506663096,48.08789,0.3366745
3692,RMJ095113.8+180204.4,147.80745114726747,18.034551746008866,34.92285,0.16650125
3693,RMJ133947.0+115357.3,204.9459586209342,11.899262124066663,55.593338,0.3890793
3694,RMJ003832.1+071134.5,9.633909561346798,7.192914562560147,39.682404,0.26686665
3695,RMJ141901.2+490308.7,214.7549922870391,49.052404311379405,41.75708,0.280216
3696,RMJ004729.6+322620.6,11.873311330835804,32.439045512773944,106.20934,-1.0
3697,RMJ162951.8+334056.2,247.46587950808953,33.682289655602894,27.737757,0.16179001
3698,RMJ110653.8+310226.8,166.72399732980693,31.040775634385753,62.946236,0.43588442
3699,RMJ230900.6+244559.0,347.25268191282447,24.766397048827287,39.651894,-1.0
3700,RMJ082432.1+202726.2,126.1338852893337,20.45726633846448,25.66308,0.108639054
3701,RMJ143222.8+470638.3,218.09488217440895,47.11063310051524,27.249598,0.10875049
3702,RMJ011601.0+043935.8,19.003964884623997,4.659940489445783,42.88595,0.32672998
3703,RMJ082820.2+585129.0,127.08422193159778,58.858045584973276,98.230995,0.5183815
3704,RMJ092736.9+313810.7,141.90391567256398,31.63629270033763,27.493677,0.16211464
3705,RMJ135109.7+212232.2,207.79057017880575,21.375615956300667,37.56196,0.30006176
3706,RMJ133309.0+145632.7,203.28764978529455,14.942417635809052,50.833786,0.341363
3707,RMJ110706.7+073951.2,166.77805824062438,7.664209029707837,36.997528,0.3070088
3708,RMJ160423.3+084338.4,241.09726015316306,8.727345399346547,45.357254,0.27830333
3709,RMJ103946.2+094206.4,159.94240396968763,9.70178698235843,42.53508,0.23809248
3710,RMJ000853.6+252118.4,2.2234438731265413,25.355099825654673,42.24524,-1.0
3711,RMJ013414.6+023328.5,23.56090264706728,2.5579138518723856,66.08876,0.43925753
3712,RMJ154141.8+143841.2,235.42396060931256,14.644787235909275,48.31672,0.24045168
3713,RMJ090409.3+003857.8,136.03858560716898,0.6493785135460814,47.38616,0.31343225
3714,RMJ233836.8+030947.1,354.65338177785395,3.163091843953958,39.423065,0.27942553
3715,RMJ101539.7+573451.9,153.9153104334925,57.58109539944375,60.795288,-1.0
3716,RMJ105259.7+173033.4,163.2488085334283,17.50926505763988,41.009583,0.32107443
3717,RMJ152507.7+353251.8,231.2822174929355,35.54771743678249,38.339966,0.22950493
3718,RMJ005738.3+003748.3,14.409562208321091,0.6300713059862001,51.108376,0.4214573
3719,RMJ131751.5+091450.2,199.4646235492632,9.247288168664786,52.405052,0.40046868
3720,RMJ125139.4+234640.0,192.9140944993635,23.777773349144457,33.153275,-1.0
3721,RMJ105054.2+225650.9,162.72596517632724,22.947481629258203,45.921684,0.34436312
3722,RMJ083346.0+351449.1,128.4416800156143,35.24697887166018,63.190315,-1.0
3723,RMJ230017.3+221329.7,345.07189635672233,22.224903026032543,81.496284,-1.0
3724,RMJ145331.2+053018.1,223.3801486099163,5.505016563756176,44.182617,0.34124756
3725,RMJ141120.5+521210.1,212.83555609967493,52.20281408581573,72.22126,0.46168733
3726,RMJ125939.4+074314.4,194.9140696992344,7.720675279909588,46.623413,0.31359157
3727,RMJ224040.0+171408.7,340.1667756719054,17.235761831944,27.066538,-1.0
3728,RMJ220320.1+024429.6,330.8338059755844,2.741548527454743,55.578087,0.4065402
3729,RMJ162943.4+542145.8,247.4310220814471,54.36271584763746,46.928513,-1.0
3730,RMJ092651.9+293123.6,141.71621820662727,29.523227716959283,37.516197,0.45056662
3731,RMJ130538.1+424758.8,196.40879679746462,42.7996570503652,38.782356,0.2670164
3732,RMJ211445.0+023345.0,318.6874373270842,2.562492626146688,28.653055,-1.0
3733,RMJ233222.9-050901.5,353.09545742542434,-5.150423165507801,110.404465,-1.0
3734,RMJ103103.3+144202.2,157.76369326470214,14.700613137769764,52.557602,0.321655
3735,RMJ103722.5+123316.6,159.34358862036305,12.554606393569484,37.40941,0.32096055
3736,RMJ004033.1+125903.0,10.138041694215985,12.984166579600256,35.89917,-1.0
3737,RMJ212636.9-063913.1,321.65374441899957,-6.65362668509379,28.36321,0.11570218
3738,RMJ111224.2+515422.9,168.10063218248115,51.906366237156554,83.93708,-1.0
3739,RMJ004207.7-093059.5,10.532101535094242,-9.516517696655901,63.617455,0.43542954
3740,RMJ004624.2+000008.6,11.600844453568358,0.0023782793478253207,24.625742,0.11643617
3741,RMJ113220.5+420356.7,173.08556606433854,42.06574372775635,87.49149,0.5210524
3742,RMJ214232.0-070451.2,325.6333930711091,-7.0808910862869885,41.23841,0.19574203
3743,RMJ152105.2+292526.2,230.27163340882927,29.423958228427512,29.21749,-1.0
3744,RMJ105504.6+554823.6,163.7691691581942,55.806555696374616,66.69896,0.46187204
3745,RMJ082254.8+563638.3,125.72828840502166,56.61063865620433,33.656685,0.24729066
3746,RMJ154831.4+232743.0,237.13095306009956,23.46193991333622,44.777565,0.45969567
3747,RMJ130803.6+353523.8,197.01516812969177,35.58994881534966,70.11607,0.4567171
3748,RMJ072830.5+264240.0,112.12688858045601,26.711098085210388,28.27168,-1.0
3749,RMJ003744.4+094027.0,9.435014365363088,9.67417193535671,43.709717,0.288872
3750,RMJ142016.6+005719.0,215.06931641782106,0.9552708479618168,85.32529,0.5071278
3751,RMJ100803.5+315323.9,152.01446490874682,31.889985157395206,46.928513,-1.0
3752,RMJ002553.8-041937.9,6.4742781780508665,-4.327192943170661,93.50195,-1.0
3753,RMJ122143.3+001946.3,185.43028165134587,0.32951616641100917,27.676737,0.15889484
3754,RMJ133529.1+230341.6,203.87135693463017,23.061551288293906,40.628212,-1.0
3755,RMJ083914.4+082243.0,129.8100262278001,8.378612750293414,27.814032,-1.0
3756,RMJ222259.1-014513.3,335.74631059199197,-1.753703433961624,62.625885,0.39941165
3757,RMJ010409.9+250732.3,16.04132571571978,25.125640620743127,30.468397,0.16107725
3758,RMJ113952.0+351737.2,174.96668423151277,35.29365548091564,37.882317,0.31505314
3759,RMJ024939.6-023151.7,42.41480755051777,-2.5310349660727947,31.8566,0.18196258
3760,RMJ120151.8+242315.7,180.4657738884877,24.387707705529603,28.6378,0.19104497
3761,RMJ003105.2+025406.8,7.77152411586394,2.9018835264556597,51.794853,0.3694553
3762,RMJ152003.4+315820.0,230.0140389224484,31.972231391775974,38.339966,0.31010908
3763,RMJ132755.1+463935.9,201.97957583924097,46.659976586907725,49.21676,-1.0
3764,RMJ113354.0+172834.5,173.47512878174686,17.476238280931508,41.84861,0.35939017
3765,RMJ002642.5-060624.5,6.677036217696113,-6.106807027184174,31.67354,-1.0
3766,RMJ144201.2+282745.1,220.50509358883085,28.462526807631495,47.8133,0.2621718
3767,RMJ114207.7+171003.1,175.5319242474514,17.16753610580257,82.915,0.4733006
3768,RMJ221533.1-020221.6,333.8880183571651,-2.0393257635321747,43.709717,-1.0
3769,RMJ115932.1+420428.7,179.88356673180016,42.07463248360835,37.912827,0.23045793
3770,RMJ160445.3+243724.6,241.18887211067198,24.623501032533014,26.837713,0.08774931
3771,RMJ095222.1+274108.8,148.09220636084575,27.685775056579484,48.33197,-1.0
3772,RMJ005032.4+190503.9,12.634828833765198,19.084412724007123,41.8181,-1.0
3773,RMJ025913.9+032527.4,44.807949478106366,3.42427333892156,27.219088,0.18696149
3774,RMJ214218.1-053548.6,325.57540741913135,-5.596831291657588,31.017576,-1.0
3775,RMJ152930.1+153826.2,232.37539613196103,15.640612894686893,29.598864,0.23954853
3776,RMJ115919.8+614738.5,179.83253926784496,61.79402266325204,53.25933,0.39749882
3777,RMJ130540.0+361821.5,196.41661863337293,36.30596419087063,45.555565,0.32237658
3778,RMJ015905.4+192753.6,29.772345759615007,19.464897562662884,74.32645,-1.0
3779,RMJ094634.5+002802.1,146.64369288486944,0.46725207299545635,89.97805,0.45054346
3780,RMJ001442.0+062027.5,3.674915198369206,6.340958809431516,35.304222,0.2371377
3781,RMJ142704.2+265455.0,216.76740542912825,26.915271114278568,29.019175,0.1737817
3782,RMJ113637.9+154000.7,174.15786354345676,15.666867825610556,38.126396,0.23434412
3783,RMJ023730.7-054929.3,39.37771884860494,-5.824797979461759,43.587677,0.30156273
3784,RMJ211813.9+005332.9,319.55808591448823,0.8924664995934098,21.895102,-1.0
3785,RMJ140029.2+225526.3,210.12167420437174,22.923968658925094,33.855003,0.21486016
3786,RMJ141326.4+115338.4,213.35985731716823,11.893993801333837,64.53275,0.43832427
3787,RMJ015034.2+271226.1,27.642525336111532,27.207257430014316,31.627775,-1.0
3788,RMJ093703.6+082741.2,144.2650301152553,8.461435618570576,36.63141,0.28520358
3789,RMJ101040.8+345417.7,152.66987053304882,34.90491520678244,85.72192,0.5233771
3790,RMJ231219.3+161203.6,348.0805542576782,16.201013273445213,25.800375,-1.0
3791,RMJ230322.1+173359.7,345.84212868020575,17.56657045095298,55.04416,-1.0
3792,RMJ095811.9+225055.7,149.54955161779398,22.848797977200324,32.253227,0.1942254
3793,RMJ002646.0-042447.3,6.6914892602725615,-4.4131373735983175,66.37861,-1.0
3794,RMJ162051.4+334434.3,245.2141199857507,33.742866518142705,65.11244,0.47582844
3795,RMJ102245.3+092214.1,155.68869451511975,9.370595806296764,49.048958,-1.0
3796,RMJ161224.8+555438.0,243.10336061264067,55.910558103672564,41.070602,-1.0
3797,RMJ152314.7+201811.1,230.81123701724235,20.30309666796324,72.46534,-1.0
3798,RMJ141658.8+550359.7,214.2451632611528,55.06657110652946,40.201073,-1.0
3799,RMJ001232.9+080519.3,3.137077162207504,8.088690555516395,38.965416,0.31572574
3800,RMJ085446.5-012137.0,133.6939096382263,-1.360277218255842,40.68923,-1.0
3801,RMJ114556.2+174952.3,176.48437147414717,17.831202471204644,82.97602,0.45813236
3802,RMJ114835.3+150138.3,177.14722436934284,15.027296396734835,37.851807,0.2190527
3803,RMJ212436.8-003119.8,321.15313444062417,-0.522162718788438,41.9859,0.2349524
3804,RMJ234106.2+295625.5,355.27575319639016,29.9404094968854,44.396187,-1.0
3805,RMJ233627.2+343546.5,354.1134719785427,34.59626248965823,46.074234,-1.0
3806,RMJ133646.4+332839.8,204.19327994465087,33.47773363835347,39.362045,-1.0
3807,RMJ142514.0+071132.1,216.30830779283207,7.192259949829172,41.11637,0.28443855
3808,RMJ230342.5+162302.7,345.92694643545315,16.38407177724172,29.15647,-1.0
3809,RMJ112358.9+195909.9,170.99528600544812,19.986078094612537,34.602493,0.16583532
3810,RMJ124930.1+023914.9,192.37544682154237,2.6541508313906497,47.67601,-1.0
3811,RMJ081008.5+351631.0,122.5354670312878,35.27526722371457,29.09545,0.083990894
3812,RMJ103726.8+310240.6,159.36175099419427,31.0446192047709,47.020042,0.35883874
3813,RMJ082947.8+311226.5,127.44932013635176,31.207369368942903,43.999557,0.3247832
3814,RMJ140912.5+062803.3,212.3020190027749,6.467584323602264,27.737757,0.11284177
3815,RMJ083123.5+383119.7,127.84783263716236,38.52212810925463,51.672813,0.393425
3816,RMJ125526.3+342657.4,193.85946758904538,34.44927854203917,103.936356,0.5996195
3817,RMJ013918.5-092336.1,24.826953868829435,-9.393357817107955,80.260635,0.47597483
3818,RMJ073606.6+170742.5,114.0275431965774,17.128467470197553,29.903963,-1.0
3819,RMJ124049.5-030740.4,190.20607285957357,-3.127900162176316,43.5114,0.43733117
3820,RMJ224510.7+135829.7,341.2947810423515,13.974907555812242,40.597702,-1.0
3821,RMJ011934.7+112106.5,19.89445239444916,11.351801041659323,98.902214,0.5253025
3822,RMJ101455.3+471450.7,153.73039731102932,47.24741968386934,32.665115,0.16385764
3823,RMJ135634.6+105915.2,209.1443086965885,10.987549909867894,48.63707,0.38651323
3824,RMJ022625.3+005837.6,36.60551971633424,0.9771071688394978,40.734993,0.36306998
3825,RMJ230639.8+251854.9,346.66571311349685,25.315256579670823,20.125525,-1.0
3826,RMJ141313.1+092520.6,213.30456425330897,9.422399011742023,47.21836,0.36539894
3827,RMJ001525.8+330615.7,3.8577058573899308,33.10435337258216,59.55963,-1.0
3828,RMJ134717.7+004127.2,206.82394294129904,0.6908894578720912,87.79659,0.50646996
3829,RMJ231845.1+130529.9,349.6877218818624,13.091647904191946,82.22852,-1.0
3830,RMJ093634.4+482727.7,144.14317300740112,48.45769955813847,56.493385,-1.0
3831,RMJ144602.6+305907.8,221.5109395814152,30.985500000071784,38.828125,0.25674793
3832,RMJ134946.8+454517.5,207.44515301382302,45.75486996431382,24.839312,0.16564938
3833,RMJ235536.3+055110.8,358.9014014630503,5.8530050334707,39.270515,-1.0
3834,RMJ091352.7+603452.2,138.46938627546393,60.58115930893515,54.95263,0.39581722
3835,RMJ115034.8+415507.3,177.6452024786633,41.91868617327553,46.196274,0.32675734
3836,RMJ003605.2+301255.7,9.021840917099098,30.21546375518751,62.595375,-1.0
3837,RMJ000551.7+202842.6,1.4655605060730181,20.478497607628405,61.847878,-1.0
3838,RMJ010858.4+292327.1,17.24349972369015,29.390869019239194,25.63257,-1.0
3839,RMJ145609.4+233652.2,224.03911983000052,23.614489843075486,26.30379,0.16615759
3840,RMJ160911.9+045604.0,242.29956031948512,4.93444897564111,37.912827,0.2040391
3841,RMJ121541.6+134922.1,183.92326571065522,13.822800162735346,28.439486,0.156296
3842,RMJ081511.7-002759.0,123.79874883824927,-0.4664004420775817,41.90963,-1.0
3843,RMJ111908.1-020509.7,169.78392560604897,-2.086022064770288,104.25671,-1.0
3844,RMJ020943.3+284549.1,32.430592364010295,28.76364515380959,34.633003,-1.0
3845,RMJ133318.5+155955.6,203.32702764821536,15.99877227901749,58.247704,0.43724003
3846,RMJ025517.5-014257.8,43.822923984815546,-1.716058948855698,39.621384,-1.0
3847,RMJ120837.0+640346.5,182.15411613612795,64.06291482194855,36.31105,0.24140175
3848,RMJ232009.6+235214.8,350.0400667025309,23.87077608443366,67.50748,-1.0
3849,RMJ135651.9+124659.4,209.2161267481311,12.783178617985353,30.270082,0.36200044
3850,RMJ104625.5+593737.2,161.60625226122053,59.62699508322059,40.887543,0.22815754
3851,RMJ162437.3+114704.6,246.15544145503344,11.7846030771347,41.45198,0.2956054
3852,RMJ110535.1+091033.6,166.39622886908552,9.17598736924511,61.893646,0.45772973
3853,RMJ114725.9+061643.2,176.8579066528746,6.278669772125943,44.411446,0.37167165
3854,RMJ233906.4+212654.0,354.77658978688686,21.448333575895653,30.956556,-1.0
3855,RMJ093438.9+051439.6,143.6621680720754,5.244319887323997,47.98111,0.34867895
3856,RMJ092955.3+151943.3,142.48049773834305,15.32868377507178,69.55164,-1.0
3857,RMJ102535.9+470133.5,156.39972747596187,47.0259805997411,35.212692,0.19323547
3858,RMJ144335.1+363708.4,220.89619105504192,36.618992025412,46.959023,0.3350276
3859,RMJ095907.0+511039.3,149.7791725818288,51.17759394733494,50.635475,0.4018462
3860,RMJ141109.9+253342.2,212.79142015317032,25.561727237308194,40.918053,0.26868027
3861,RMJ233415.5+073549.3,353.56451363015054,7.597035060787312,53.28984,-1.0
3862,RMJ094201.6+274941.6,145.50679641061595,27.828234611561673,56.157776,0.37147304
3863,RMJ145206.4+443234.9,223.02681632276256,44.54303387762312,44.899605,0.28304014
3864,RMJ000742.6-034604.7,1.9274964950534468,-3.767971920192165,45.418274,-1.0
3865,RMJ085640.7+055347.4,134.16968581790175,5.896486307550946,24.900331,0.093900956
3866,RMJ230750.0+162316.6,346.95812746662364,16.387945600831557,80.535225,-1.0
3867,RMJ082503.4+372832.9,126.2639839952238,37.47580370821701,36.93651,0.19314975
3868,RMJ224421.7-101306.6,341.090345819207,-10.218496937654605,46.836983,0.36311373
3869,RMJ111730.6+174507.1,169.3775267749478,17.75196721670583,108.34504,-1.0
3870,RMJ155337.9+242255.8,238.4078453029088,24.382167207075817,30.239573,0.20482163
3871,RMJ234846.1-022404.0,357.1919846610858,-2.4011239425024535,34.007553,0.2387408
3872,RMJ233105.4-074105.9,352.77244142971466,-7.684959908656647,45.906433,-1.0
3873,RMJ100528.1+224658.9,151.36719553211785,22.783029802662238,31.017576,0.18660477
3874,RMJ090000.5+161531.5,135.00214488043713,16.258743795108284,41.74182,0.3297027
